id,kanji,reading,char,on,kun,strokes
1073,対処,たいしょ,処,ショ,ところ・-こ・お.る,5
1074,退職,たいしょく,退,タイ,しりぞ.く・しりぞ.ける・ひ.く・の.く・の.ける・ど.く,9
1074,退職,たいしょく,職,ショク・ソク,,18
1075,態勢,たいせい,態,タイ,わざ.と,14
1075,態勢,たいせい,勢,セイ・ゼイ,いきお.い・はずみ,13
1076,対談,たいだん,対,タイ・ツイ,あいて・こた.える・そろ.い・つれあ.い・なら.ぶ・むか.う,7
1076,対談,たいだん,談,ダン,,15
1077,対等,たいとう,対,タイ・ツイ,あいて・こた.える・そろ.い・つれあ.い・なら.ぶ・むか.う,7
1077,対等,たいとう,等,トウ,ひと.しい・など・-ら,12
1078,滞納,たいのう,滞,タイ・テイ,とどこお.る,13
1078,滞納,たいのう,納,ノウ・ナッ・ナ・ナン・トウ,おさ.める・-おさ.める・おさ.まる,10
1079,対比,たいひ,対,タイ・ツイ,あいて・こた.える・そろ.い・つれあ.い・なら.ぶ・むか.う,7
1079,対比,たいひ,比,ヒ,くら.べる,4
1081,大便,だいべん,大,ダイ・タイ,おお-・おお.きい・-おお.いに,3
1081,大便,だいべん,便,ベン・ビン,たよ.り,9
1082,代弁,だいべん,代,ダイ・タイ,か.わる・かわ.る・かわ.り・か.わり・-がわ.り・-が.わり・か.える・よ・しろ,5
1082,代弁,だいべん,弁,ベン・ヘン,かんむり・わきま.える・わ.ける・はなびら・あらそ.う,5
1083,待望,たいぼう,待,タイ,ま.つ・-ま.ち,9
1083,待望,たいぼう,望,ボウ・モウ,のぞ.む・もち,11
1084,台本,だいほん,台,ダイ・タイ,うてな・われ・つかさ,5
1084,台本,だいほん,本,ホン,もと,5
1086,怠慢,たいまん,怠,タイ,おこた.る・なま.ける,9
1086,怠慢,たいまん,慢,マン,,14
1089,対面,たいめん,対,タイ・ツイ,あいて・こた.える・そろ.い・つれあ.い・なら.ぶ・むか.う,7
1089,対面,たいめん,面,メン・ベン,おも・おもて・つら,9
1090,代用,だいよう,代,ダイ・タイ,か.わる・かわ.る・かわ.り・か.わり・-がわ.り・-が.わり・か.える・よ・しろ,5
1090,代用,だいよう,用,ヨウ,もち.いる,5
1091,体力,たいりょく,体,タイ・テイ,からだ・かたち,7
1091,体力,たいりょく,力,リョク・リキ・リイ,ちから,2
1093,対話,たいわ,対,タイ・ツイ,あいて・こた.える・そろ.い・つれあ.い・なら.ぶ・むか.う,7
1093,対話,たいわ,話,ワ,はな.す・はなし,13
1094,打開,だかい,打,ダ・ダース,う.つ・う.ち-・ぶ.つ,5
1094,打開,だかい,開,カイ,ひら.く・ひら.き・-びら.き・ひら.ける・あ.く・あ.ける,12
1095,焚火,たきび,焚,フン・ホン・ハン,た.く・や.く・やきがり,12
1095,焚火,たきび,火,カ,ひ・-び・ほ-,4
1096,妥協,だきょう,妥,ダ,,7
1096,妥協,だきょう,協,キョウ,,8
1097,丈,たけ,丈,ジョウ,たけ・だけ,3
1098,打撃,だげき,打,ダ・ダース,う.つ・う.ち-・ぶ.つ,5
1098,打撃,だげき,撃,ゲキ,う.つ,15
1099,妥結,だけつ,妥,ダ,,7
1099,妥結,だけつ,結,ケツ・ケチ,むす.ぶ・ゆ.う・ゆ.わえる,12
1100,駄作,ださく,駄,ダ・タ,,14
1100,駄作,ださく,作,サク・サ,つく.る・つく.り・-づく.り,7
1101,足し算,たしざん,足,ソク,あし・た.りる・た.る・た.す,7
1101,足し算,たしざん,算,サン,そろ,14
1102,多数決,たすうけつ,多,タ,おお.い・まさ.に・まさ.る,6
1102,多数決,たすうけつ,数,スウ・ス・サク・ソク・シュ,かず・かぞ.える・しばしば・せ.める・わずらわ.しい,13
1102,多数決,たすうけつ,決,ケツ,き.める・-ぎ.め・き.まる・さ.く,7
1103,助け,たすけ,助,ジョ,たす.ける・たす.かる・す.ける・すけ,7
1104,抱っこ,だっこ,抱,ホウ,だ.く・いだ.く・かか.える,8
1105,脱出,だっしゅつ,脱,ダツ,ぬ.ぐ・ぬ.げる,11
1105,脱出,だっしゅつ,出,シュツ・スイ,で.る・-で・だ.す・-だ.す・い.でる・い.だす,5
1106,達成,たっせい,達,タツ・ダ,-たち,12
1106,達成,たっせい,成,セイ・ジョウ,な.る・な.す・-な.す,6
1107,脱退,だったい,脱,ダツ,ぬ.ぐ・ぬ.げる,11
1107,脱退,だったい,退,タイ,しりぞ.く・しりぞ.ける・ひ.く・の.く・の.ける・ど.く,9
1108,建前,たてまえ,建,ケン・コン,た.てる・た.て・-だ.て・た.つ,9
1108,建前,たてまえ,前,ゼン,まえ・-まえ,9
1109,他動詞,たどうし,他,タ,ほか,5
1109,他動詞,たどうし,動,ドウ,うご.く・うご.かす,11
1109,他動詞,たどうし,詞,シ,ことば,12
1110,他方,たほう,他,タ,ほか,5
1110,他方,たほう,方,ホウ,かた・-かた・-がた,4
1111,多忙,たぼう,多,タ,おお.い・まさ.に・まさ.る,6
1111,多忙,たぼう,忙,ボウ・モウ,いそが.しい・せわ.しい・おそ.れる・うれえるさま,6
1112,魂,たましい,魂,コン,たましい・たま,14
1113,溜まり,たまり,溜,リュウ,た.まる・たま.る・た.める・したた.る・たまり・ため,13
1114,弛み,たるみ,弛,チ・シ,たる.む・たる.める・たゆ.む・ゆる.む・ゆる.み,6
1117,短歌,たんか,短,タン,みじか.い,12
1117,短歌,たんか,歌,カ,うた・うた.う,14
1118,担架,たんか,担,タン,かつ.ぐ・にな.う,8
1118,担架,たんか,架,カ,か.ける・か.かる,9
1119,短気,たんき,短,タン,みじか.い,12
1119,短気,たんき,気,キ・ケ,いき・き,6
1120,団結,だんけつ,団,ダン・トン,かたまり・まる.い,6
1120,団結,だんけつ,結,ケツ・ケチ,むす.ぶ・ゆ.う・ゆ.わえる,12
1121,探検,たんけん,探,タン,さぐ.る・さが.す,11
1121,探検,たんけん,検,ケン,しら.べる,12
1122,断言,だんげん,断,ダン,た.つ・ことわ.る・さだ.める,11
1122,断言,だんげん,言,ゲン・ゴン,い.う・こと,7
1123,短縮,たんしゅく,短,タン,みじか.い,12
1123,短縮,たんしゅく,縮,シュク,ちぢ.む・ちぢ.まる・ちぢ.める・ちぢ.れる・ちぢ.らす,17
1124,炭素,たんそ,炭,タン,すみ,9
1124,炭素,たんそ,素,ソ・ス,もと,10
1125,短大,たんだい,短,タン,みじか.い,12
1125,短大,たんだい,大,ダイ・タイ,おお-・おお.きい・-おお.いに,3
1126,旦那,だんな,旦,タン・ダン,あき.らか・あきら・ただし・あさ・あした,5
1126,旦那,だんな,那,ナ・ダ,なに・なんぞ・いかん,7
1127,短波,たんぱ,短,タン,みじか.い,12
1127,短波,たんぱ,波,ハ,なみ,8
1128,蛋白質,たんぱくしつ,蛋,タン,,11
1128,蛋白質,たんぱくしつ,白,ハク・ビャク,しろ・しら-・しろ.い,5
1128,蛋白質,たんぱくしつ,質,シツ・シチ・チ,たち・ただ.す・もと・わりふ,15
1130,断面,だんめん,断,ダン,た.つ・ことわ.る・さだ.める,11
1130,断面,だんめん,面,メン・ベン,おも・おもて・つら,9
1131,弾力,だんりょく,弾,ダン・タン,ひ.く・-ひ.き・はず.む・たま・はじ.く・はじ.ける・ただ.す・はじ.きゆみ,12
1131,弾力,だんりょく,力,リョク・リキ・リイ,ちから,2
1132,治安,ちあん,治,ジ・チ,おさ.める・おさ.まる・なお.る・なお.す,8
1132,治安,ちあん,安,アン,やす.い・やす.まる・やす・やす.らか,6
1135,畜産,ちくさん,畜,チク,,10
1135,畜産,ちくさん,産,サン,う.む・う.まれる・うぶ-・む.す,11
1136,蓄積,ちくせき,蓄,チク,たくわ.える,13
1136,蓄積,ちくせき,積,セキ,つ.む・-づ.み・つ.もる・つ.もり,16
1137,地形,ちけい,地,チ・ジ,,6
1137,地形,ちけい,形,ケイ・ギョウ,かた・-がた・かたち・なり,7
1138,知性,ちせい,知,チ,し.る・し.らせる,8
1138,知性,ちせい,性,セイ・ショウ,さが,8
1139,乳,ちち,乳,ニュウ,ちち・ち,8
1140,秩序,ちつじょ,秩,チツ,,10
1140,秩序,ちつじょ,序,ジョ,つい.で・ついで,7
1141,窒息,ちっそく,窒,チツ,,11
1141,窒息,ちっそく,息,ソク,いき,10
1142,着手,ちゃくしゅ,着,チャク・ジャク,き.る・き.せる・つ.く・つ.ける,12
1142,着手,ちゃくしゅ,手,シュ・ズ,て・て-・-て・た-,4
1143,着色,ちゃくしょく,着,チャク・ジャク,き.る・き.せる・つ.く・つ.ける,12
1143,着色,ちゃくしょく,色,ショク・シキ,いろ,6
1144,着席,ちゃくせき,着,チャク・ジャク,き.る・き.せる・つ.く・つ.ける,12
1144,着席,ちゃくせき,席,セキ,むしろ,10
1145,着目,ちゃくもく,着,チャク・ジャク,き.る・き.せる・つ.く・つ.ける,12
1145,着目,ちゃくもく,目,モク・ボク,め・-め・ま-,5
1146,着陸,ちゃくりく,着,チャク・ジャク,き.る・き.せる・つ.く・つ.ける,12
1146,着陸,ちゃくりく,陸,リク・ロク,おか,11
1147,着工,ちゃっこう,着,チャク・ジャク,き.る・き.せる・つ.く・つ.ける,12
1147,着工,ちゃっこう,工,コウ・ク・グ,,3
1148,茶の間,ちゃのま,茶,チャ・サ,,9
1148,茶の間,ちゃのま,間,カン・ケン,あいだ・ま・あい,12
1149,茶の湯,ちゃのゆ,茶,チャ・サ,,9
1149,茶の湯,ちゃのゆ,湯,トウ,ゆ,12
1151,宙返り,ちゅうがえり,宙,チュウ,,8
1151,宙返り,ちゅうがえり,返,ヘン,かえ.す・-かえ.す・かえ.る・-かえ.る,7
1152,中継,ちゅうけい,中,チュウ,なか・うち・あた.る,4
1152,中継,ちゅうけい,継,ケイ,つ.ぐ・まま-,13
1153,忠告,ちゅうこく,忠,チュウ,,8
1153,忠告,ちゅうこく,告,コク,つ.げる,7
1154,中傷,ちゅうしょう,中,チュウ,なか・うち・あた.る,4
1154,中傷,ちゅうしょう,傷,ショウ,きず・いた.む・いた.める,13
1155,中枢,ちゅうすう,中,チュウ,なか・うち・あた.る,4
1155,中枢,ちゅうすう,枢,スウ・シュ,とぼそ・からくり,8
1156,抽選,ちゅうせん,抽,チュウ,ひき-,8
1156,抽選,ちゅうせん,選,セン,えら.ぶ・え.る・よ.る,15
1157,中断,ちゅうだん,中,チュウ,なか・うち・あた.る,4
1157,中断,ちゅうだん,断,ダン,た.つ・ことわ.る・さだ.める,11
1158,中毒,ちゅうどく,中,チュウ,なか・うち・あた.る,4
1158,中毒,ちゅうどく,毒,ドク,,8
1159,中腹,ちゅうふく,中,チュウ,なか・うち・あた.る,4
1159,中腹,ちゅうふく,腹,フク,はら,13
1160,中立,ちゅうりつ,中,チュウ,なか・うち・あた.る,4
1160,中立,ちゅうりつ,立,リツ・リュウ・リットル,た.つ・-た.つ・た.ち-・た.てる・-た.てる・た.て-・たて-・-た.て・-だ.て・-だ.てる,5
1161,中和,ちゅうわ,中,チュウ,なか・うち・あた.る,4
1161,中和,ちゅうわ,和,ワ・オ・カ,やわ.らぐ・やわ.らげる・なご.む・なご.やか・あ.える,8
1162,腸,ちょう,腸,チョウ,はらわた・わた,13
1163,蝶,ちょう,蝶,チョウ,,15
1164,調印,ちょういん,調,チョウ,しら.べる・しら.べ・ととの.う・ととの.える,15
1164,調印,ちょういん,印,イン,しるし・-じるし・しる.す,6
1165,聴覚,ちょうかく,聴,チョウ・テイ,き.く・ゆる.す,17
1165,聴覚,ちょうかく,覚,カク,おぼ.える・さ.ます・さ.める・さと.る,12
1166,長官,ちょうかん,長,チョウ,なが.い・おさ,8
1166,長官,ちょうかん,官,カン,,8
1167,聴講,ちょうこう,聴,チョウ・テイ,き.く・ゆる.す,17
1167,聴講,ちょうこう,講,コウ,,17
1168,徴収,ちょうしゅう,徴,チョウ・チ,しるし,14
1168,徴収,ちょうしゅう,収,シュウ,おさ.める・おさ.まる,4
1169,聴診器,ちょうしんき,聴,チョウ・テイ,き.く・ゆる.す,17
1169,聴診器,ちょうしんき,診,シン,み.る,12
1169,聴診器,ちょうしんき,器,キ,うつわ,15
1170,調停,ちょうてい,調,チョウ,しら.べる・しら.べ・ととの.う・ととの.える,15
1170,調停,ちょうてい,停,テイ,と.める・と.まる,11
1171,重複,ちょうふく,重,ジュウ・チョウ,え・おも.い・おも.り・おも.なう・かさ.ねる・かさ.なる・おも,9
1171,重複,ちょうふく,複,フク,,14
1172,長編,ちょうへん,長,チョウ,なが.い・おさ,8
1172,長編,ちょうへん,編,ヘン,あ.む・-あ.み,15
1173,調理,ちょうり,調,チョウ,しら.べる・しら.べ・ととの.う・ととの.える,15
1173,調理,ちょうり,理,リ,ことわり,11
1174,調和,ちょうわ,調,チョウ,しら.べる・しら.べ・ととの.う・ととの.える,15
1174,調和,ちょうわ,和,ワ・オ・カ,やわ.らぐ・やわ.らげる・なご.む・なご.やか・あ.える,8
1175,直面,ちょくめん,直,チョク・ジキ・ジカ,ただ.ちに・なお.す・-なお.す・なお.る・なお.き・す.ぐ,8
1175,直面,ちょくめん,面,メン・ベン,おも・おもて・つら,9
1176,著書,ちょしょ,著,チョ・チャク,あらわ.す・いちじる.しい,11
1176,著書,ちょしょ,書,ショ,か.く・-が.き・-がき,10
1177,貯蓄,ちょちく,貯,チョ,た.める・たくわ.える,12
1177,貯蓄,ちょちく,蓄,チク,たくわ.える,13
1178,直感,ちょっかん,直,チョク・ジキ・ジカ,ただ.ちに・なお.す・-なお.す・なお.る・なお.き・す.ぐ,8
1178,直感,ちょっかん,感,カン,,13
1179,塵,ちり,塵,チン・ジン,ちり・ごみ,14
1180,塵取り,ちりとり,塵,チン・ジン,ちり・ごみ,14
1180,塵取り,ちりとり,取,シュ,と.る・と.り・と.り-・とり・-ど.り,8
1181,賃金,ちんぎん,賃,チン,,13
1181,賃金,ちんぎん,金,キン・コン・ゴン,かね・かな-・-がね,8
1182,沈殿,ちんでん,沈,チン・ジン,しず.む・しず.める,7
1182,沈殿,ちんでん,殿,デン・テン,との・-どの,13
1183,沈没,ちんぼつ,沈,チン・ジン,しず.む・しず.める,7
1183,沈没,ちんぼつ,没,ボツ・モツ,おぼ.れる・しず.む・ない,7
1184,沈黙,ちんもく,沈,チン・ジン,しず.む・しず.める,7
1184,沈黙,ちんもく,黙,モク・ボク,だま.る・もだ.す,15
1185,陳列,ちんれつ,陳,チン,ひ.ねる,11
1185,陳列,ちんれつ,列,レツ・レ,,6
1186,追及,ついきゅう,追,ツイ,お.う,9
1186,追及,ついきゅう,及,キュウ,およ.ぶ・およ.び・および・およ.ぼす,3
1187,追跡,ついせき,追,ツイ,お.う,9
1187,追跡,ついせき,跡,セキ,あと,13
1188,追放,ついほう,追,ツイ,お.う,9
1188,追放,ついほう,放,ホウ,はな.す・-っぱな.し・はな.つ・はな.れる・こ.く・ほう.る,8
1189,墜落,ついらく,墜,ツイ,お.ちる・お.つ,15
1189,墜落,ついらく,落,ラク,お.ちる・お.ち・お.とす,12
1190,痛感,つうかん,痛,ツウ,いた.い・いた.む・いた.ましい・いた.める,12
1190,痛感,つうかん,感,カン,,13
1191,杖,つえ,杖,ジョウ,つえ,7
1192,使い道,つかいみち,使,シ,つか.う・つか.い・-つか.い・-づか.い,8
1192,使い道,つかいみち,道,ドウ・トウ,みち・いう,12
1193,月並み,つきなみ,月,ゲツ・ガツ,つき,4
1193,月並み,つきなみ,並,ヘイ・ホウ,な.み・なみ・なら.べる・なら.ぶ・なら.びに,8
1194,継目,つぎめ,継,ケイ,つ.ぐ・まま-,13
1194,継目,つぎめ,目,モク・ボク,め・-め・ま-,5
1195,作り,つくり,作,サク・サ,つく.る・つく.り・-づく.り,7
1196,造り,つくり,造,ゾウ,つく.る・つく.り・-づく.り,10
1197,筒,つつ,筒,トウ,つつ,12
1198,勤め先,つとめさき,勤,キン・ゴン,つと.める・-づと.め・つと.まる・いそ.しむ,12
1198,勤め先,つとめさき,先,セン,さき・ま.ず,6
1199,津波,つなみ,津,シン,つ,9
1199,津波,つなみ,波,ハ,なみ,8
1200,角,つの,角,カク,かど・つの,7
1201,唾,つば,唾,ダ・タ,つば・つばき,11
1202,壷,つぼ,壷,コ,つぼ,11
1203,蕾,つぼみ,蕾,ライ,つぼみ,16
1204,釣り鐘,つりがね,釣,チョウ,つ.る・つ.り・つ.り-,11
