将来,しょうらい,N4,n,"""future"""
億,おく,N4,num,"""hundred million"""
数学,すうがく,N4,n,"""mathematics"""
文化,ぶんか,N4,n,"""culture"""
習慣,しゅうかん,N4,n,"""habit"""
この間,このあいだ,N4,n,"""the other day"""
明日,あす,N4,n,"""tomorrow"""
背中,せなか,N4,n,"""back (of the body)"""
新聞社,しんぶんしゃ,N4,n,"""newspaper company"""
アクセサリー,アクセサリー,N4,n,"""accessory (fashion)"""
自由,じゆう,N4,n,"""freedom"""
仕方,しかた,N4,n,"""way"""
首,くび,N4,n,"""neck"""
程,ほど,N4,n,"""extent"""
代わり,かわり,N4,n,"""substitute"""
失敗,しっぱい,N4,n,"""failure"""
工業,こうぎょう,N4,n,"""(manufacturing) industry"""
スーツケース,スーツケース,N4,n,"""suitcase"""
研究室,けんきゅうしつ,N4,n,"""laboratory"""
工場,こうじょう,N4,n,"""factory"""
紹介,しょうかい,N4,n,"""introduction"""
舟,ふね,N4,n,"""ship"""
コンサート,コンサート,N4,n,"""concert"""
虫,むし,N4,n,"""insect"""
両方,りょうほう,N4,n,"""both"""
水泳,すいえい,N4,n,"""swimming"""
砂,すな,N4,n,"""sand"""
警察,けいさつ,N4,n,"""police"""
復習,ふくしゅう,N4,n,"""review (of learned material)"""
研究,けんきゅう,N4,n,"""research"""
ケーキ,ケーキ,N4,n,"""cake"""
草,くさ,N4,n,"""grass"""
花見,はなみ,N4,n,"""cherry blossom viewing"""
途中,とちゅう,N4,n,"""on the way"""
安全,あんぜん,N4,n,"""safety"""
看護婦,かんごふ,N4,n,"""(female) nurse"""
見物,けんぶつ,N4,n,"""sightseeing"""
ガソリンスタンド,ガソリンスタンド,N4,n,"""gas station"""
テニス,テニス,N4,n,"""tennis"""
翻訳,ほんやく,N4,n,"""translation"""
娘,むすめ,N4,n,"""daughter"""
湯,ゆ,N4,n,"""hot water"""
競争,きょうそう,N4,n,"""competition"""
会議,かいぎ,N4,n,"""meeting"""
湖,みずうみ,N4,n,"""lake"""
糸,いと,N4,n,"""thread"""
関係,かんけい,N4,n,"""relation"""
ピアノ,ピアノ,N4,n,"""piano (instrument)"""
番組,ばんぐみ,N4,n,"""program (e.g. TV)"""
棚,たな,N4,n,"""shelf"""
木綿,もめん,N4,n,"""cotton (material)"""
タイプ,タイプ,N4,n,"""type"""
アルコール,アルコール,N4,n,"""alcohol"""
神社,じんじゃ,N4,n,"""Shinto shrine"""
楽しみ,たのしみ,N4,n,"""enjoyment"""
趣味,しゅみ,N4,n,"""hobby"""
電報,でんぽう,N4,n,"""telegram"""
家内,かない,N4,n,"""(my) wife"""
指,ゆび,N4,n,"""finger"""
社会,しゃかい,N4,n,"""society"""
